District,Area,Post Code,Home Delivery,Lockdown,Charge(1kg),Charge(2kg),Charge(3kg),COD Charge
Kushtia,Kushtia Sadar,7000,Yes,No,120,150,180,1%
Kushtia,Mirpur (Kushtia),7030,Yes,No,120,150,180,1%
Magura,Magura Sadar,7600,Yes,No,120,150,180,1%
Magura,Mohammadpur (Magura),7630,Yes,No,120,150,180,1%
Magura,Shalikha,,Yes,No,120,150,180,1%
Magura,Sreepur (Magura),7610,Yes,No,120,150,180,1%
Meherpur,Gangni,7110,Yes,No,120,150,180,1%
Meherpur,Meherpur Sadar,7100,Yes,No,120,150,180,1%
Meherpur,Mujibnagar,7102,Yes,No,120,150,180,1%
Narail,Kalia,7520,Yes,No,120,150,180,1%
Narail,Lohagara(Narail),7511,Yes,No,120,150,180,1%
Narail,Narail Sadar,7500,Yes,No,120,150,180,1%
Satkhira,Assasuni,9460,Yes,No,120,150,180,1%
Satkhira,Debhata,9430,Yes,No,120,150,180,1%
Satkhira,Kaliganj(Shyamnagar),9440,Yes,No,120,150,180,1%
Satkhira,Kolaroa,9410,Yes,No,120,150,180,1%
Satkhira,Satkhira Sadar,9400,Yes,No,120,150,180,1%
Satkhira,Shyamnagar,9450,Yes,No,120,150,180,1%
Satkhira,Tala,9420,Yes,No,120,150,180,1%
Bogra,Adamdighi (Bogra),5890,Yes,No,120,150,180,1%
Bogra,Bogra Sadar,5800,Yes,No,120,150,180,1%
Bogra,Dhunat (Bogra),5850,Yes,No,120,150,180,1%
Bogra,Dupchanchia (Bogra),5880,Yes,No,120,150,180,1%
Bogra,Gabtali (Bogra),5820,Yes,No,120,150,180,1%
Bogra,Kahaloo,5870,Yes,No,120,150,180,1%
Bogra,Nandigram,5860,Yes,No,120,150,180,1%
Bogra,Sariakandi,5830,Yes,No,120,150,180,1%
Bogra,Sherpur (Bogra),5840,Yes,No,120,150,180,1%
Bogra,Shibganj ( Bogra ),2231,Yes,No,120,150,180,1%
Bogra,Sonatola,5826,Yes,No,120,150,180,1%
Bogra,Shajahanpur (Bogura),5800,Yes,No,120,150,180,1%
Chapai Nawabganj,Bholahat,6330,Yes,No,120,150,180,1%
Chapai Nawabganj,Gomastapur,6321,Yes,No,120,150,180,1%
Chapai Nawabganj,Nachole,6310,Yes,No,120,150,180,1%
Chapai Nawabganj,Nawabganj Sadar (Chapai),6300,Yes,No,120,150,180,1%
Chapai Nawabganj,Shibganj (Chapai Nawabganj),6340,Yes,No,120,150,180,1%
Joypurhat,Akkelpur,5940,Yes,No,120,150,180,1%
Joypurhat,Joypurhat Sadar,5900,Yes,No,120,150,180,1%
Joypurhat,Kalai Upazila(Joypurhat),5930,Yes,No,120,150,180,1%
Joypurhat,Khetlal,5920,Yes,No,120,150,180,1%
Joypurhat,Panchbibi,5910,Yes,No,120,150,180,1%
Naogaon,Atrai,,Yes,No,120,150,180,1%
Naogaon,Badalgachi,6570,Yes,No,120,150,180,1%
Naogaon,Dhamoirhat,6580,Yes,No,120,150,180,1%
Naogaon,Proshadpur  (Manda Naogaon),6511,Yes,No,120,150,180,1%
Naogaon,Mahadebpur,6530,Yes,No,120,150,180,1%
Naogaon,Moktir More (Naogaon),6500,Yes,No,120,150,180,1%
Naogaon,Niamatpur,6520,Yes,No,120,150,180,1%
Naogaon,Nazipur (Patnitala),6540,Yes,No,120,150,180,1%
Naogaon,Porsha,6551,Yes,No,120,150,180,1%
Naogaon,Raninagar,6590,Yes,No,120,150,180,1%
Naogaon,Shapahar,6560,Yes,No,120,150,180,1%
Natore,Baghatipara,6433,Yes,No,120,150,180,1%
Natore,Baraigram,6432,Yes,No,120,150,180,1%
Natore,Gurudaspur,6440,Yes,No,120,150,180,1%
Natore,Lalpur,6421,Yes,No,120,150,180,1%
Natore,Natore Sadar,6400,Yes,No,120,150,180,1%
Natore,Singra (Natore),6450,Yes,No,120,150,180,1%
Pabna,Atgharia (Pabna),,Yes,No,120,150,180,1%
Pabna,Bera (Pabna),6680,Yes,No,120,150,180,1%
Pabna,Bhangura (Pabna),6640,Yes,No,120,150,180,1%
Pabna,Chatmohar (Pabna),6630,Yes,No,120,150,180,1%
Pabna,Faridpur ( Pabna ),6650,Yes,No,120,150,180,1%
Pabna,Iswardi,6620,Yes,No,120,150,180,1%
Pabna,Pabna Sador,6600,Yes,No,120,150,180,1%
Pabna,Santhia (Pabna),6670,Yes,No,120,150,180,1%
Pabna,Sujanagar (Pabna),6660,Yes,No,120,150,180,1%
Rajshahi,Bagha,6281,Yes,No,120,150,180,1%
Rajshahi,Bagmara (Rajshahi),6250,Yes,No,120,150,180,1%
Rajshahi,Charghat,6270,Yes,No,120,150,180,1%
Rajshahi,Durgapur(Rajshahi),6240,Yes,No,120,150,180,1%
Rajshahi,Godagari,6290,Yes,No,120,150,180,1%
Rajshahi,Mohanpur (Rajshahi),6220,Yes,No,120,150,180,1%
Rajshahi,Paba,6213,Yes,No,120,150,180,1%
Rajshahi,Putia,6260,Yes,No,120,150,180,1%
Rajshahi,Tanore,6230,Yes,No,120,150,180,1%
Rajshahi,Rajshahi Sadar,6000,Yes,No,120,150,180,1%
Sirajganj,Belkuchi,6740,Yes,No,120,150,180,1%
Sirajganj,Chowhali,6770,Yes,No,120,150,180,1%
Sirajganj,Kamarkhanda,6700,Yes,No,120,150,180,1%
Sirajganj,Kazipur,6710,Yes,No,120,150,180,1%
Sirajganj,Raiganj,6700,Yes,No,120,150,180,1%
Sirajganj,Shahajadpur (Sirajganj),6770,Yes,No,120,150,180,1%
Sirajganj,Sirajganj Sadar,6700,Yes,No,120,150,180,1%
Sirajganj,Tarash Sirajgonj,6780,Yes,No,120,150,180,1%
Sirajganj,Ullapara Sirajgonj,6760,Yes,No,120,150,180,1%
Habiganj,Ajmeriganj (Habiganj),3360,Yes,No,120,150,180,1%
Habiganj,Bahubal (Shayestaganj),3310,Yes,No,120,150,180,1%
Habiganj,Baniachong (Habiganj),3350,Yes,No,120,150,180,1%
Habiganj,Chunarughat (Habiganj),3320,Yes,No,120,150,180,1%
Habiganj,Habiganj Sadar,3300,Yes,No,120,150,180,1%
Habiganj,Lakhai (Habiganj),3341,Yes,No,120,150,180,1%
Habiganj,Madhabpur (Habiganj),3330,Yes,No,120,150,180,1%
Habiganj,Nabiganj (Habiganj),3370,Yes,No,120,150,180,1%
Moulvibazar,Candgram (Barlekha),3250,Yes,No,120,150,180,1%
Moulvibazar,Kamalganj Upazila,3220,Yes,No,120,150,180,1%
Moulvibazar,Kulaura,3230,Yes,No,120,150,180,1%
Moulvibazar,Kusumbag Moulvibazar,3200,Yes,No,120,150,180,1%
Moulvibazar,Rajnagar,3240,Yes,No,120,150,180,1%
Moulvibazar,Sreemangal Sadar,3210,Yes,No,120,150,180,1%
Moulvibazar,Juri Upazila (Barlekha-Sylhet),3251,Yes,No,120,150,180,1%
Sunamganj,Biswambharpur (Sunamganj),3010,Yes,No,120,150,180,1%
Sunamganj,Chattak,3080,Yes,No,120,150,180,1%
Sunamganj,Derai (Sunamganj),3040,Yes,No,120,150,180,1%
Sunamganj,Dharmapasha (Netrokona),3000,Yes,No,120,150,180,1%
Sunamganj,Dowarabazar (Chattak-Sylhet),3070,Yes,No,120,150,180,1%
Sunamganj,Jagannathpur,3060,Yes,No,120,150,180,1%
Sunamganj,Jamalganj ( Sunamganj),3000,Yes,No,120,150,180,1%
Sunamganj,Sulla (Sunamganj),,Yes,No,120,150,180,1%
Sunamganj,Traffic Point (Sunamganj Sadar),3000,Yes,No,120,150,180,1%
Sunamganj,Tahirpur-Sunamganj,3030,Yes,No,120,150,180,1%
Sunamganj,South Sunamganj,3060,Yes,No,120,150,180,1%
Sylhet,Balaganj Upazila(Sylhet),3120,Yes,No,120,150,180,1%
Sylhet,Beanibazar,3170,Yes,No,120,150,180,1%
Sylhet,Bishwanath Upazila(Sylhet),3130,Yes,No,120,150,180,1%
Sylhet,Companyganj (Sylhet),3542,Yes,No,120,150,180,1%
Sylhet,Fenchuganj (Sylhet),3116,Yes,No,120,150,180,1%
Sylhet,Gowainghat (Jaflong),3150,Yes,No,120,150,180,1%
Sylhet,Golapganj (Sylhet),3160,Yes,No,120,150,180,1%
Sylhet,Jaintapur ( Jaflong),3156,Yes,No,120,150,180,1%
Sylhet,Moiyakhali (Zakiganj),3190,Yes,No,120,150,180,1%
Sylhet,Kanaighat ( Jaflong),3180,Yes,No,120,150,180,1%
Sylhet,Amberkhana (Sylhet),3100,Yes,No,120,150,180,1%
Sylhet,South Surma (Sylhet),3100,Yes,No,120,150,180,1%
Barguna,Amtali(Kolapara),8710,Yes,No,120,150,180,1%
Barguna,Bamna,8730,Yes,No,120,150,180,1%
Barguna,DKP Road (Barguna),8700,Yes,No,120,150,180,1%
Barguna,Betagi,8740,Yes,No,120,150,180,1%
Barguna,Patharghata (Mathbaria),8720,Yes,No,120,150,180,1%
Barisal,Agailjhara (Gournadi),8240,Yes,No,120,150,180,1%
Barisal,Babuganj (Barishal),8210,Yes,No,120,150,180,1%
Barisal,Bakerganj (Barishal),8281,Yes,No,120,150,180,1%
Barisal,Banaripara (Barishal),8530,Yes,No,120,150,180,1%
Barisal,Ruptoli Housing (Barishal),8200,Yes,No,120,150,180,1%
Barisal,Gournadi Bondor (Gournadi),8230,Yes,No,120,150,180,1%
Barisal,Hijla Upazila (Barisal),,Yes,No,120,150,180,1%
Barisal,Mehendiganj,8270,Yes,No,120,150,180,1%
Barisal,Muladi,8250,Yes,No,120,150,180,1%
Barisal,Wazirpur Upazila(Barisal),8220,Yes,No,120,150,180,1%
Bhola,Bhola Sadar (Bhola),8300,Yes,No,120,150,180,1%
Bhola,Borhanuddin (Bhola),8320,Yes,No,120,150,180,1%
Bhola,Charfession (Charfession),8340,Yes,No,120,150,180,1%
Bhola,Daulatkhan (Bhola),8310,Yes,No,120,150,180,1%
Bhola,Lalmohan(Bhola),8330,Yes,No,120,150,180,1%
Bhola,Manpura(Bhola),8360,Yes,No,120,150,180,1%
Bhola,Tajumuddin(Bhola),,Yes,No,120,150,180,1%
Jhalokathi,Jhalokathi Sadar,8400,Yes,No,120,150,180,1%
Jhalokathi,Kathalia,8430,Yes,No,120,150,180,1%
Jhalokathi,Nalchiti,8420,Yes,No,120,150,180,1%
Jhalokathi,Rajapur (Jhalokathi),8410,Yes,No,120,150,180,1%
Patuakhali,Bauphal(Dashmina),8620,Yes,No,120,150,180,1%
Patuakhali,Dashmina,8630,Yes,No,120,150,180,1%
Patuakhali,Dumki,8602,Yes,No,120,150,180,1%
Patuakhali,Galachipa(Dashmina),8640,Yes,No,120,150,180,1%
Patuakhali,Kalapara (Kolapara),,Yes,No,120,150,180,1%
Patuakhali,Mirjaganj,,Yes,No,120,150,180,1%
Patuakhali,Patuakhali Sadar,8600,Yes,No,120,150,180,1%
Perojpur,Bhandaria,8550,Yes,No,120,150,180,1%
Perojpur,Kaukhali (Pirojpur),8510,Yes,No,120,150,180,1%
Perojpur,Mothbaria,8560,Yes,No,120,150,180,1%
Perojpur,Nesarabad (Shawrupkathi),8520,Yes,No,120,150,180,1%
Perojpur,Nazirpur(Pirojpur),8540,Yes,No,120,150,180,1%
Perojpur,Pirojpur Sadar,8500,Yes,No,120,150,180,1%
Perojpur,Zia Nagar (Indurkani),8502,Yes,No,120,150,180,1%
Bandarban,Ali Kadam (Bandarban),4650,Yes,No,120,150,180,1%
Bandarban,Bandarban Sadar,4600,Yes,No,120,150,180,1%
Bandarban,Lama (Bandarban),4641,Yes,No,120,150,180,1%
Bandarban,Nakhoyngchari (Bandarban),4660,Yes,No,120,150,180,1%
Bandarban,Rowangchhari (Bandarban),4610,Yes,No,120,150,180,1%
Bandarban,Ruma (Bandarban),4620,Yes,No,120,150,180,1%
Bandarban,Thanchi (Bandarban),4630,Yes,No,120,150,180,1%
Brahmanbaria,Akhaura (Brahmanbaria),3450,Yes,No,120,150,180,1%
Brahmanbaria,Ashuganj (Bhairab),3402,Yes,No,120,150,180,1%
Brahmanbaria,Bancharampur (Nabinagar),3420,Yes,No,120,150,180,1%
Brahmanbaria,Paikpara (Brahmanbaria Sadar),3400,Yes,No,120,150,180,1%
Brahmanbaria,Kosba (Brahmanbaria),3460,Yes,No,120,150,180,1%
Brahmanbaria,Nabinagar (Nabinagar Hub),3410,Yes,No,120,150,180,1%
Brahmanbaria,Nasirnagar (Brahmanbaria),3440,Yes,No,120,150,180,1%
Brahmanbaria,Sarail (Brahmanbaria),3430,Yes,No,120,150,180,1%
Chandpur,Chandpur Sadar,3600,Yes,No,120,150,180,1%
Chandpur,Faridganj,3650,Yes,No,120,150,180,1%
Chandpur,Haimchar,3660,Yes,No,120,150,180,1%
Chandpur,Hajiganj (Chandpur),3610,Yes,No,120,150,180,1%
Chandpur,Kachua(Chandpur),3630,Yes,No,120,150,180,1%
Chandpur,Matlab (South),3640,Yes,No,120,150,180,1%
Chandpur,Matlab (North)(Chengarchar),3643,Yes,No,120,150,180,1%
Chandpur,Shahrasti,3620,Yes,No,120,150,180,1%
Chittagong,Anwara (Patiya),4376,Yes,No,120,150,180,1%
Chittagong,Bashkhali (Satkania),4393,Yes,No,120,150,180,1%
Chittagong,Boalkhali (Patiya),4366,Yes,No,120,150,180,1%
Chittagong,Chandanaish (Satkania),4383,Yes,No,120,150,180,1%
Chittagong,Fatikchari,4350,Yes,No,120,150,180,1%
Chittagong,Hathazari,4330,Yes,No,120,150,180,1%
Chittagong,Lohagara (Satkania),4396,Yes,No,120,150,180,1%
Chittagong,Mirsarai (Chittagong),4320,Yes,No,120,150,180,1%
Chittagong,Patiya (Chittagong),4370,Yes,No,120,150,180,1%
Chittagong,Rangunia (Chittagong),4360,Yes,No,120,150,180,1%
Chittagong,Raojan (Chittagong),4340,Yes,No,120,150,180,1%
Chittagong,Sandwip (Guptachara),4300,Yes,No,120,150,180,1%
Chittagong,Satkania,4386,Yes,No,120,150,180,1%
Chittagong,Sitakundu (Chittagong),4310,Yes,No,120,150,180,1%
Comilla,Barura - Comilla ,3560,Yes,No,120,150,180,1%
Comilla,Brahmanpara - Comilla,3526,Yes,No,120,150,180,1%
Comilla,Burichang - Comilla,3520,Yes,No,120,150,180,1%
Comilla,Chandina - Comilla,3510,Yes,No,120,150,180,1%
Comilla,Chowddagram (Comilla),3550,Yes,No,120,150,180,1%
Comilla,Comilla Sadar - Comilla,3500,Yes,No,120,150,180,1%
Comilla,Daudkandi,3516,Yes,No,120,150,180,1%
Comilla,Nimshar-Comilla,3530,Yes,No,120,150,180,1%
Comilla,Homna,3546,Yes,No,120,150,180,1%
Comilla,Laksam,3570,Yes,No,120,150,180,1%
Comilla,Meghna (Comilla),3515,Yes,No,120,150,180,1%
Comilla,Muradnagar - Comilla,3540,Yes,No,120,150,180,1%
Comilla,Nangolkot,3580,Yes,No,120,150,180,1%
Comilla,Titas ( Comilla ),3500,Yes,No,120,150,180,1%
Comilla,Monoharganj,3500,Yes,No,120,150,180,1%
Comilla,Comilla Sadar South - Comilla,3500,Yes,No,120,150,180,1%
Cox's Bazar,Chakoria (Cox's Bazar)),4720,Yes,No,120,150,180,1%
Cox's Bazar,Kolatoli (Coxs Bazar),4700,Yes,No,120,150,180,1%
Cox's Bazar,Kutubdia(Cox's Bazar),4720,Yes,No,120,150,180,1%
Cox's Bazar,Moheshkhali(Cox's Bazar),4720,Yes,No,120,150,180,1%
Cox's Bazar,Pekua (Cox's Bazar),4720,Yes,No,120,150,180,1%
Cox's Bazar,Ramu (Coxs Bazar),4730,Yes,No,120,150,180,1%
Cox's Bazar,Teknaf,4760,Yes,No,120,150,180,1%
Cox's Bazar,Ukhia (Coxs Bazar),4750,Yes,No,120,150,180,1%
Feni,Chagalnayya (Feni),3910,Yes,No,120,150,180,1%
Feni,Daganbhuiyan (Feni),3920,Yes,No,120,150,180,1%
Feni,Feni Sadar,3900,Yes,No,120,150,180,1%
Feni,Parshuram (Feni),3940,Yes,No,120,150,180,1%
Feni,Fulgazi (Feni),3942,Yes,No,120,150,180,1%
Feni,Sonagazi (Feni),3930,Yes,No,120,150,180,1%
Khagrachari,Dighinala (Khagrachari),4420,Yes,No,120,150,180,1%
Khagrachari,Khagrachari Sadar,4400,Yes,No,120,150,180,1%
Khagrachari,Laksmichari (Khagrachari),4470,Yes,No,120,150,180,1%
Khagrachari,Mohalchari (Khagrachari),4430,Yes,No,120,150,180,1%
Khagrachari,Manikchari (Khagrachari),4460,Yes,No,120,150,180,1%
Khagrachari,Matiranga (Khagrachari),4450,Yes,No,120,150,180,1%
Khagrachari,Panchari (Khagrachari),4410,Yes,No,120,150,180,1%
Khagrachari,Ramgor,4440,Yes,No,120,150,180,1%
Laksmipur,Laksmipur Sadar,3700,Yes,No,120,150,180,1%
Laksmipur,Ramgati,3732,Yes,No,120,150,180,1%
Laksmipur,Ramganj,3720,Yes,No,120,150,180,1%
Laksmipur,Raipur (Lakshmipur),3710,Yes,No,120,150,180,1%
Laksmipur,Kamalnagar,,Yes,No,120,150,180,1%
Noakhali,Begumganj,3820,Yes,No,120,150,180,1%
Noakhali,Chatkhil,3870,Yes,No,120,150,180,1%
Noakhali,Companiganj (Noakhali),3850,Yes,No,120,150,180,1%
Noakhali,Hatiya (Noakhali),3890,Yes,No,120,150,180,1%
Noakhali,Maijdee (Noakhali),3800,Yes,No,120,150,180,1%
Noakhali,Senbag,3860,Yes,No,120,150,180,1%
Noakhali,Sonaimuri,3827,Yes,No,120,150,180,1%
Noakhali,Subarnachar (Noakhali),,Yes,No,120,150,180,1%
Noakhali,Kabir Hat (Noakhali),3807,Yes,No,120,150,180,1%
Rangamati,Baghaichari,,Yes,No,120,150,180,1%
Rangamati,Barkal (Rangamati),4570,Yes,No,120,150,180,1%
Rangamati,Belaichari (Rangamati),4550,Yes,No,120,150,180,1%
Rangamati,Jurachari (Rangamati),4560,Yes,No,120,150,180,1%
Rangamati,Kaptai,4530,Yes,No,120,150,180,1%
Rangamati,Kawkhali (Rangamati),4511,Yes,No,120,150,180,1%
Rangamati,Langadu (Rangamati),4580,Yes,No,120,150,180,1%
Rangamati,Naniarchar (Rangamati),4520,Yes,No,120,150,180,1%
Rangamati,Rajasthali (Rangamati),4540,Yes,No,120,150,180,1%
Rangamati,Rangamati Sadar,4500,Yes,No,120,150,180,1%
Dinajpur,Birampur ( Birampur Hub Dinajpur),5266,Yes,No,120,150,180,1%
Dinajpur,Birganj ( Dinajpur Hub ),5220,Yes,No,120,150,180,1%
Dinajpur,Birol ( Dinajpur Hub ),5210,Yes,No,120,150,180,1%
Dinajpur,Bochaganj,5216,Yes,No,120,150,180,1%
Dinajpur,Chirirbandar,5240,Yes,No,120,150,180,1%
Dinajpur,Baluadanga (Dinajpur),5200,Yes,No,120,150,180,1%
Dinajpur,Phulbari (Birampur Hub Dinajpur),5260,Yes,No,120,150,180,1%
Dinajpur,Ghoraghat ( Birampur Hub Dinajpur),5291,Yes,No,120,150,180,1%
Dinajpur,Hakimpur ( Birampur Hub Dinajpur),5266,Yes,No,120,150,180,1%
Dinajpur,Kaharole,,Yes,No,120,150,180,1%
Dinajpur,Khanshama,5230,Yes,No,120,150,180,1%
Dinajpur,Nawabganj ( Birampur Hub Dinajpur),5280,Yes,No,120,150,180,1%
Dinajpur,Parbatipur,5250,Yes,No,120,150,180,1%
Gaibandha,Fulchari,5760,Yes,No,120,150,180,1%
Gaibandha,Gaibandha Sadar,5700,Yes,No,120,150,180,1%
Gaibandha,Gobindaganj ( Gaibandha ),5740,Yes,No,120,150,180,1%
Gaibandha,Palashbari,5730,Yes,No,120,150,180,1%
Gaibandha,Sadullapur,5710,Yes,No,120,150,180,1%
Gaibandha,Shaghatta,5751,Yes,No,120,150,180,1%
Gaibandha,Sundarganj,5720,Yes,No,120,150,180,1%
Kurigram,Bhurungamari,5670,Yes,No,120,150,180,1%
Kurigram,Chilmary,5630,Yes,No,120,150,180,1%
Kurigram,Fulbari (Kurigram),5680,Yes,No,120,150,180,1%
Kurigram,Kurigram Sadar,5600,Yes,No,120,150,180,1%
Kurigram,Nageswari,5660,Yes,No,120,150,180,1%
Kurigram,Rajarhat,5610,Yes,No,120,150,180,1%
Kurigram,Rajibpur (Mymensingh),5650,Yes,No,120,150,180,1%
Kurigram,Rowmari,5640,Yes,No,120,150,180,1%
Kurigram,Ulipur,5620,Yes,No,120,150,180,1%
Lalmonirhat,Aditmari,5510,Yes,No,120,150,180,1%
Lalmonirhat,Hatibandha (Lalmonirhat),5530,Yes,No,120,150,180,1%
Lalmonirhat,Kaliganj(Lalmonirhat),,Yes,No,120,150,180,1%
Lalmonirhat,Lalmonirhat Sadar,5500,Yes,No,120,150,180,1%
Lalmonirhat,Patgram,5540,Yes,No,120,150,180,1%
Nilphamari,Dimla,5350,Yes,No,120,150,180,1%
Nilphamari,Domar,5340,Yes,No,120,150,180,1%
Nilphamari,Jaldhaka,5330,Yes,No,120,150,180,1%
Nilphamari,Kishoreganj ( Nilphamari),5320,Yes,No,120,150,180,1%
Nilphamari,Nilphamari Sadar,5300,Yes,No,120,150,180,1%
Nilphamari,Saidpur ( Saidpur Hub Nilphamari),5310,Yes,No,120,150,180,1%
Panchagarh,Atwari (Panchagarh),,Yes,No,120,150,180,1%
Panchagarh,Boda,5010,Yes,No,120,150,180,1%
Panchagarh,Debiganj,5020,Yes,No,120,150,180,1%
Panchagarh,Panchagarh Sadar,5000,Yes,No,120,150,180,1%
Panchagarh,Tetulia,5030,Yes,No,120,150,180,1%
Rangpur,Badarganj,5430,Yes,No,120,150,180,1%
Rangpur,Gangachara,5410,Yes,No,120,150,180,1%
Rangpur,Kaunia (Rangpur),5440,Yes,No,120,150,180,1%
Rangpur,Mithapukur,5460,Yes,No,120,150,180,1%
Rangpur,Pirgacha,5450,Yes,No,120,150,180,1%
Rangpur,Pirganj(Rangpur),5400,Yes,No,120,150,180,1%
Rangpur,Rangpur Sadar,5400,Yes,No,120,150,180,1%
Rangpur,Taraganj,5420,Yes,No,120,150,180,1%
Thakurgaon,Baliadangi,5140,Yes,No,120,150,180,1%
Thakurgaon,Haripur,5130,Yes,No,120,150,180,1%
Thakurgaon,Pirganj(Thakurgaon),5110,Yes,No,120,150,180,1%
Thakurgaon,Ranishankail,5120,Yes,No,120,150,180,1%
Thakurgaon,Thakurgaon Sadar,5100,Yes,No,120,150,180,1%
Khulna,Khulna Sadar,9100,Yes,No,120,150,180,1%
Rajshahi,Rajshahi Shadar,6201,Yes,No,120,150,180,1%
Chittagong,Colonel Hat (Chittagong),4217,Yes,No,120,150,180,1%
Chapai Nawabganj,Chapai Nawabganj Sadar,6300,Yes,No,120,150,180,1%
Jessore,Benapole,7431,Yes,No,120,150,180,1%
Bandarban,soho area,,Yes,No,120,150,180,1%
Thakurgaon,Shibganj (Thakurgaon Sadar),5102,Yes,No,120,150,180,1%
Chittagong,Khulshi (Chittagong),4217,Yes,No,120,150,180,1%
Chittagong,Barahatia,4217,Yes,No,120,150,180,1%
Chittagong,Karnaphuli (Chittagong),4371,Yes,No,120,150,180,1%
Chittagong,New Market (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Agrabad,,Yes,No,120,150,180,1%
Chittagong,AK Khan (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Al- Amin Baria Madra,,Yes,No,120,150,180,1%
Chittagong,Chawkbazar (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Amin Jute Mills (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Anandabazar (Chittagong)),,Yes,No,120,150,180,1%
Chittagong,Anawara Battali,,Yes,No,120,150,180,1%
Chittagong,Anawara Paroikora,,Yes,No,120,150,180,1%
Chittagong,Bayezid Bostami (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Boalkhali Upazila (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Boalkhali (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Kadurkhal (Boalkhali-CTG),,Yes,No,120,150,180,1%
Chittagong,Kanungopara (Boalkhali Upazila-ctg),,Yes,No,120,150,180,1%
Chittagong,Boalkhali Sadar(ctg),,Yes,No,120,150,180,1%
Chittagong,Sakpura (Boalkhali Upazila-ctg),,Yes,No,120,150,180,1%
Chittagong,Saroatoli (Boalkhali Upazila-ctg),,Yes,No,120,150,180,1%
Chittagong,Faujdarhat Cadet College (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chandgaon (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chattogram Airport,,Yes,No,120,150,180,1%
Chittagong,Seaport of Chittagong,,Yes,No,120,150,180,1%
Chittagong,Chittagong Cantonment,,Yes,No,120,150,180,1%
Chittagong,Chawkbazar (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chittagong Customs,,Yes,No,120,150,180,1%
Chittagong,Chattogram GPO,,Yes,No,120,150,180,1%
Chittagong,Chattogram New Market,,Yes,No,120,150,180,1%
Chittagong,Oxygen (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chattogram Politechnic Institute,,Yes,No,120,150,180,1%
Chittagong,Chattogram Sailors Colony,,Yes,No,120,150,180,1%
Chittagong,Colonel Hat (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Combined Military Hospital (CMH) (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chittagong Court Buliding,,Yes,No,120,150,180,1%
Chittagong,Dakkhin Ghatchak,,Yes,No,120,150,180,1%
Chittagong,Halishahar (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Double Mooring (Chittagong),,Yes,No,120,150,180,1%
Chittagong,East Joara Barma (Chandanaish),,Yes,No,120,150,180,1%
Chittagong,East Joara Dohazari,,Yes,No,120,150,180,1%
Chittagong,East Joara East Joara (Dohazari),,Yes,No,120,150,180,1%
Chittagong,East Joara Gachbaria (Chandanaish),,Yes,No,120,150,180,1%
Chittagong,Export Processing Zone (Chittagong EPZ),,Yes,No,120,150,180,1%
Chittagong,Fakirkill,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Bhandar Sharif,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Harualchhari,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Najirhat,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Nanupur,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Narayanhat,,Yes,No,120,150,180,1%
Chittagong,Firozshah (Chittagong),,Yes,No,120,150,180,1%
Chittagong,GEC Circle (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Chittagong University,,Yes,No,120,150,180,1%
Chittagong,Hathazari Fatahabad,,Yes,No,120,150,180,1%
Chittagong,Hathazari Gorduara,,Yes,No,120,150,180,1%
Chittagong,Hathazari Katirhat,,Yes,No,120,150,180,1%
Chittagong,Hathazari Madrasa,,Yes,No,120,150,180,1%
Chittagong,Hathazari Mirzapur,,Yes,No,120,150,180,1%
Chittagong,Hathazari Nuralibari,,Yes,No,120,150,180,1%
Chittagong,Hathazari Yunus Nagar,,Yes,No,120,150,180,1%
Sylhet,Jalalabad (Sylhet),,Yes,No,120,150,180,1%
Chittagong,Jaldi Banigram (Bashkhali),,Yes,No,120,150,180,1%
Chittagong,Jaldi Gunagari (Bashkhali),,Yes,No,120,150,180,1%
Chittagong,Jaldi Khan Bahadur (Bashkhali),,Yes,No,120,150,180,1%
Chittagong,Jaldi Sadar (Bashkhali),,Yes,No,120,150,180,1%
Chittagong,Jaldia Marine Academy (Patiya),,Yes,No,120,150,180,1%
Chittagong,Jaldia Merine Accademy(Ctg),,Yes,No,120,150,180,1%
Chittagong,Kadeer Nagar,,Yes,No,120,150,180,1%
Chittagong,Kaptai Chandraghona,,Yes,No,120,150,180,1%
Rangamati,Kaptai Kaptai Project,,Yes,No,120,150,180,1%
Rangamati,Kaptai Nuton Bazar,,Yes,No,120,150,180,1%
Rangamati,Kaptai Sadar,,Yes,No,120,150,180,1%
